a_id,average_lenth_from_tweets,average_number_words_per_tweet,average_time_between_tweets,creation_content_sources,creation_date,default_profile,default_profile_image,desviacion_tipica_average_tweet_time,last_24_hours_tweet,lexical_diversity,location,name,name_length,name_letters_amount,name_numbers_amount,number_of_hashtags,number_of_mentions,number_of_tweets,number_of_urls,percent_negative_tweets,percent_neutral_tweets,percent_positive_tweets,ratio_friends_followers,smog_index,total_number_of_words,total_unique_words,verified
357535230,63.8,5.34,33952450,2,2011-08-18 14:32:11,True,False,859460.5395285042,0,0.530815109344,True,bEtsy_b0op_1,12,5,1,1,98,206,0,0,90,10,9.35714285714,9.8,1006,534,False
3431969854,65.33333333333333,8.33333333333,21230546000,2,2015-08-19 19:31:51,True,False,29189429.4142945,0,1.0,True,FHopfenmuller,13,13,0,2,1,3,1,0,100,0,30.4,7.8,25,25,False
115857366,76.35,9.32,1272500430,1,2010-02-20 06:04:02,False,False,146845.64993485506,3,0.66334519573,True,jeybrawn,8,8,0,24,76,157,41,5,60,35,6.33333333333,8.8,1405,932,False
801987576609419264,129.25,11.37,158921360,1,2016-11-25 03:15:13,True,False,204139.92102116504,4,0.573952549218,True,kosbornecrowley,15,15,0,11,75,131,39,25,40,35,4.58536585366,10.7,1981,1137,False
999644226823577601,0,0,0,0,2018-05-24 13:32:10,True,False,0,0,0,True,JoachimWerner18,15,13,2,0,0,0,0,0,0,0,0,0,0,0,False
789207281573302272,94.65,9.55,28545460,2,2016-10-20 20:50:53,True,False,111071.03571060953,9,0.592064476131,True,SpikeMagus,10,10,0,1,91,759,40,35,45,20,26.75,9.6,1613,955,False
1002632159729999873,109.57142857142857,14.8571428571,209782285,1,2018-06-01 19:25:09,True,False,448051.5768725739,2,0.818897637795,True,audreyevert12,13,11,2,1,7,7,2,28,57,14,5.5,9.2,127,104,False
1005175508114419712,0,0,0,0,2018-06-08 19:51:31,True,False,0,0,0,True,nadegejean7,11,10,1,0,0,0,0,0,0,0,42.0,0,0,0,False
987538374285283328,106.45,8.5,24118240,2,2018-04-21 03:47:50,True,False,64758.82606100886,7,0.526641883519,True,AWilson77777777,15,7,8,11,39,296,75,5,70,25,1.33333333333,9.5,1614,850,False
748721865783255040,0,0,0,0,2016-07-01 03:36:18,True,False,0,0,0,True,www200401024,12,3,9,0,0,0,0,0,0,0,0,0,0,0,False
984547299912273921,107.4,8.87,30172650,1,2018-04-12 21:42:23,True,False,314396.11349494685,6,0.69842519685,True,Necmigen5,9,8,1,0,94,504,36,0,95,5,8.4358974359,11.6,1270,887,False
1002364651609493504,0,0,0,0,2018-06-01 01:42:10,True,False,0,0,0,True,Mili78406833,12,4,8,0,0,0,0,0,0,0,0,0,0,0,False
536252614,43.8,6.53125,4796684031,1,2012-03-25 12:14:46,False,False,6227499.187490176,0,0.878151260504,True,inamzafar_90,12,9,2,0,14,32,19,0,90,10,1.88524590164,9.3,238,209,False
2757690129,128.2,9.04,779840190,1,2014-09-01 00:18:05,True,False,8712567.696576616,0,0.604278074866,True,LernPython,10,10,0,59,83,421,92,15,35,50,1.27272727273,11.6,1496,904,False
986153693731958784,0,0,0,0,2018-04-17 08:05:37,True,False,0,0,0,True,Bhagara87744478,15,7,8,0,0,0,0,0,0,0,83.0,0,0,0,False
41659126,95.9,9.39534883721,1584271883,2,2009-05-21 19:38:35,True,False,6863982.2997008795,1,0.721428571429,True,lwgraves,8,8,0,11,29,44,34,5,65,30,4.69491525424,10.3,560,404,False
1000610287349850113,44.05555555555556,3.88888888889,44893055,1,2018-05-27 05:30:57,True,False,290856.49678121257,0,0.833333333333,True,Lorena7913,10,6,4,3,5,18,15,0,100,0,13.875,15.9,84,70,False
901829320691343360,88.2,9.0,928484518,2,2017-08-27 15:30:40,True,False,11159926.48219658,0,0.704347826087,True,SuttonAxell,11,11,0,5,13,27,12,0,95,5,9.52380952381,11.5,345,243,False
1934522503,77.35,7.56,18885040,2,2013-10-04 14:51:16,False,False,95218.00805072274,2,0.794117647059,True,beykirella,10,10,0,17,47,3126,59,0,95,5,1.40122199593,9.9,952,756,False
4823123421,87.0,11.0,0,1,2016-01-18 06:13:37,True,False,0.0,0,1.0,True,matteo_baiocchi,15,6,0,0,1,1,1,0,100,0,3.09090909091,11.2,11,11,False
966491804039303168,110.95,8.08,68783270,1,2018-02-22 01:56:17,True,False,274939.0101370484,1,0.607062359128,True,kit_kat_texas,13,3,0,29,64,207,58,40,45,15,4.47826086957,10.1,1331,808,False
965301940497321993,85.9,7.66,7058810,1,2018-02-18 19:08:11,True,False,72307.9480223993,11,0.56824925816,True,EnviroMan5,10,9,1,8,78,1181,25,10,70,20,2.6,10.1,1348,766,False
632769312,139.0,25.0,0,1,2012-07-11 07:42:42,True,False,0.0,0,0.961538461538,True,carliitoss03,12,10,2,0,1,1,0,0,0,100,1.35294117647,9.7,26,25,False
